show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average,num_seasons
38693,TV Show,Ninjago: Masters Of Spinjitzu,Unknown,"Vincent Tong, Sam Vincent, Michael Adamthwaite, Brent Miller, Andrew Francis","Canada, Denmark, Singapore, United Kingdom, United States of America",2012-01-11,2012,7.9,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy",en,"When the fate of their world, Ninjago, is challenged by great threats, it's up to the ninja: Kai, Jay, Cole, Zane, Lloyd and Nya to save the world.",418.562,717,7.9,1.0
69438,TV Show,Ordinary Love,Kim Jin-won,"Song Min-ji, Kwon Se In, Yoo Da-in, Yeon Woo-jin, Kim Mi-kyeong",South Korea,2012-02-29,2012,4.4,1 Seasons,Unknown,ko,"""Ordinary Love"" is about a psychiatrist who treats patients, while having many problems himself. He meets a woman who teaches him that love does not have to be complicated.",395.791,5,4.4,1.0
39845,TV Show,The Voice,Unknown,"Sonia Kruger, Guy Sebastian, LeAnn Rimes, Adam Lambert, Kate Miller-Heidke","Australia, United States of America",2012-04-15,2012,6.0,1 Seasons,Reality,en,Contestants compete in a singing competition that focuses on the quality of their voice.,383.335,23,6.0,1.0
70058,TV Show,Motu Patlu,Ronojoy Chakraborty,"Saurav Chakraborty, Aanchal Trivedi, Renu Sharda, Omi Sharma","India, Singapore",2012-10-16,2012,5.8,1 Seasons,"Animation, Comedy, Kids, Action & Adventure",hi,"Inspired by the characters of Lot Pot Comics, Motu Patlu is a lively comic caper for the kids as well as the entire family. Set in the beautiful city of Furfuri Nagariya, the story is about Motu and Patlu, who are as similar as chalk and cheese. The Awesome Twosome are always on an adventurous expedition and have an uncanny ability to get into tricky situations every single day! It was premiered on 16 October 2012, beginning with the episode ""John Banega Don"". It focuses on two friends, Motu and Patlu, living in the fictional city Furfuri Nagar.",385.28,10,5.8,1.0
53020,TV Show,Teekyu,Shin Itagaki,"Yui Watanabe, Suzuko Mimori, Kyoko Narumi, Kana Hanazawa",Japan,2012-10-07,2012,5.7,1 Seasons,"Animation, Comedy",ja,"The series follows the hilarious everyday routines of four girls in the Kameido High tennis club who, on occasion, actually play some tennis.",310.048,18,5.7,1.0
44053,TV Show,Amrit Manthan,Unknown,"Dimple Jhangiani, Adaa Khan, Ankita Sharma, Navi Bhangu, Waseem Mushtaq",India,2012-02-26,2012,0.0,1 Seasons,"Drama, Soap",hi,"Amrit Manthan is an Indian television soap opera, which premiered on 26 February 2012. It airs on Life OK Monday through Friday. It is the story of two sisters who become each other's enemies. At first, it was about the bond between two sisters, Nimrit and Amrit. Now, it shows the bond between another pair of sisters, Gurbani and Jyoti. The show will air its last episode on Friday, 2 August 2013 and be replaced by a new show called Gustakh Dil",310.999,0,0.0,1.0
46030,TV Show,Dancin' Days,Unknown,"Joana Santos, Soraia Chaves, Joana Ribeiro, Joana Barradas, Sisley Dias",,2012-06-04,2012,0.0,1 Seasons,"Drama, Soap",pt,Dancin' Days is a Portuguese soap opera which began airing on SIC in June 2012.,293.114,0,0.0,1.0
63714,TV Show,Porta Dos Fundos,Unknown,"Ed Gama, Estevam Nabote",Brazil,2012-08-07,2012,7.1,1 Seasons,Comedy,pt,A series of short comedy films.,374.5,24,7.1,1.0
233598,TV Show,Gotham Comedy Live,Unknown,Unknown,United States of America,2012-11-15,2012,5.5,1 Seasons,Comedy,en,"Gotham Comedy Club, a popular comedy venue in the Chelsea neighborhood of Manhattan, is the setting of an hourlong series that is shot in front of an audience at the club. Each episode features routines by several comics -- a list that has included such names as David Alan Grier, Gilbert Gottfried and Artie Lange -- in what the network says is an unedited and uncensored format. In addition to the big names of the field who take the Gotham stage, the show also features up-and-comers who want to make a name for themselves in the stand-up comedy business.",380.078,2,5.5,1.0
207655,TV Show,Let'S Play Minecraft,Unknown,"Michael Jones, Jack Pattillo, Gavin Free, Geoff Ramsey, Ray Narvaez Jr.",,2012-05-11,2012,7.0,1 Seasons,Comedy,en,"Achievement Hunter takes on the hardest tests in the search for power, fame, and the coveted Tower of Pimps: a gold monolith that grants the winner special powers like arrogance and hatred from coworkers. Welcome to...Achievement City.",372.901,3,7.0,1.0
43689,TV Show,Be Careful With My Heart,"Jeffrey Jeturian, Mervyn Brondial, Theodore Boborol","Richard Yap, Jodi Sta. Maria, Mutya Orquia, Ice Seguerra, Sylvia Sanchez",Philippines,2012-07-09,2012,6.5,1 Seasons,"Comedy, Drama",tl,"Be Careful With My Heart is a 2012 Philippine daytime television drama which premiered on ABS-CBN on July 9, 2012 airing before It's Showtime. It is also broadcast worldwide on The Filipino Channel. It is topbilled by Jodi Sta. Maria and Richard Yap. It is one of the most successful teleserye of ABS-CBN.

It is the first television drama in the Philippines made by ABS-CBN to be filmed and broadcast in high definition.",369.285,2,6.5,1.0
62488,TV Show,Letzte Spur Berlin,Unknown,"Hans-Werner Meyer, Jasmin Tabatabai",Germany,2012-04-20,2012,6.2,1 Seasons,"Crime, Drama",de,Unknown,334.401,5,6.2,1.0
68699,TV Show,Les Marseillais,Unknown,"Maeva Ghennam, Julien Tanti, Paga, Benjamin Samat, Greg Yega",France,2012-11-19,2012,0.0,1 Seasons,Reality,fr,Unknown,259.546,0,0.0,1.0
84907,TV Show,Morning Call,Unknown,Xiaosong Gao,China,2012-03-16,2012,9.5,1 Seasons,Talk,zh,Unknown,249.102,4,9.5,1.0
73251,TV Show,Simply K-Pop,Unknown,"Jacob, Kevin",South Korea,2012-03-13,2012,6.3,1 Seasons,Unknown,en,"K-pop stars perform on stage and interact with the audience throughout the show, offering an up-close and personal experience unlike any other music program.",316.693,3,6.3,1.0
66581,TV Show,Food Unwrapped,Unknown,"Kate Quilton, Matt Tebbutt",United Kingdom,2012-09-10,2012,7.3,1 Seasons,Documentary,en,"The food and science series that travels the world to explore the industry secrets behind our favourite produce, industry secrets, and how foods are really made.",246.332,6,7.3,1.0
46910,TV Show,Catfish: The Tv Show,Unknown,Unknown,United States of America,2012-11-12,2012,6.8,1 Seasons,"Reality, Drama",en,Nev and his co-hosts -- from Max to Kamie to celebrity guests -- help people in dubious online relationships track down their baes IRL so they can sort out what's fact and what's fiction.,218.681,124,6.8,1.0
83201,TV Show,The Birth Of A Family,"Oh Choong-hwan, Ko Heung-sik","Lee So-yeon, Lee Kyu-han, Lee Chae-young, Sung Hoon, Kim Jin-woo",South Korea,2012-12-05,2012,0.0,1 Seasons,Drama,ko,"This story revolves around a girl named Lee Soo-jung who was adopted and raised by her adoptive parents, Park Geum-ok and her father Lee Kyung-tae  and her brother Lee Soo-ho. Lee Soo-jung is often in a bad relationship with Ma Ye-ri.",210.416,0,0.0,1.0
44553,TV Show,Standby,Unknown,"Ryu Jin, Kim Ye-won, Go Kyung-pyo, Claudia Kim",,2012-04-09,2012,0.0,1 Seasons,Comedy,ko,"Standby is a 2012 South Korean sitcom broadcast on Munhwa Broadcasting Corporation on Mondays to Fridays at 19:45. It is about the everyday stories of producers, writers and announcers working at TV11, a fictional broadcasting company.",211.514,0,0.0,1.0
48443,TV Show,Bergwelten,Unknown,"Otto Clemens, Reinhold Messner",Austria,2012-01-26,2012,10.0,1 Seasons,Documentary,de,"People experience adventures on mountains all around the world. Personalities, fascinated by the world of the mountains, bring us closer to the freedom many people experience in such breezy hights.",204.244,1,10.0,1.0
158740,TV Show,Can'T Live Without You,Unknown,"Kim Hae-sook, Joo Hyun, Park Eun-hye, Kim Ho-jin, Park Seon-yeong",South Korea,2012-05-28,2012,0.0,1 Seasons,Drama,ko,A family drama that conveys the touching heart-warming story of the conflicts and difficulties a group of adults face as they try take care of their mother who is suffering from Alzheimer.,212.639,0,0.0,1.0
158682,TV Show,28 Minutes,Unknown,Unknown,France,2012-01-09,2012,2.5,1 Seasons,"Talk, Documentary",fr,Unknown,228.029,1,2.5,1.0
46286,TV Show,Ink Master,Unknown,Joel Madden,United States of America,2012-01-17,2012,7.8,1 Seasons,Reality,en,"A group of the country's most creative and skilled tattoo artists compete for a hundred thousand dollars and the title of Ink Master. The stakes couldn't be higher with ""living canvasses"" donating their skin to be permanently marked in this adrenalized competition elimination.",199.367,81,7.8,1.0
39793,TV Show,Call The Midwife,Unknown,"Vanessa Redgrave, Helen George, Jenny Agutter, Judy Parfitt, Cliff Parisi",United Kingdom,2012-01-15,2012,7.5,1 Seasons,Drama,en,"Drama following the lives of a group of midwives working in the poverty-stricken East End of London during the 1950s, based on the best-selling memoirs of Jennifer Worth.",165.793,225,7.5,1.0
1415,TV Show,Elementary,Unknown,"Jonny Lee Miller, Lucy Liu, Jon Michael Hill, Aidan Quinn",United States of America,2012-09-27,2012,7.602,1 Seasons,"Drama, Mystery, Crime",en,"A modern-day drama about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.",195.281,1660,7.602,1.0
40075,TV Show,Gravity Falls,Unknown,"Jason Ritter, Kristen Schaal, Alex Hirsch, Linda Cardellini","United States of America, US Virgin Islands",2012-06-15,2012,8.6,1 Seasons,"Animation, Comedy, Mystery, Sci-Fi & Fantasy, Kids, Action & Adventure, Family",en,"Twin brother and sister Dipper and Mabel Pines are in for an unexpected adventure when they spend the summer helping their great uncle Stan run a tourist trap in the mysterious town of Gravity Falls, Oregon.",176.588,3078,8.6,1.0
59717,TV Show,Comedians In Cars Getting Coffee,Unknown,Jerry Seinfeld,United States of America,2012-07-19,2012,7.214,1 Seasons,"Comedy, Talk",en,"Jerry takes his comedy pals out for coffee in a selection of his classic automobiles. Larry David sums it up best when he says, 'You've finally made a show about nothing.'",219.447,145,7.214,1.0
122843,TV Show,Honest Trailers,Unknown,Unknown,United States of America,2012-02-13,2012,6.4,1 Seasons,Comedy,en,Trailers that tell you the TRUTH about your favorite movies and TV shows: Honest Trailers. These are the hilarious trailers the producers don't want you to see...,259.909,26,6.4,1.0
45790,TV Show,Jojo'S Bizarre Adventure,Unknown,"Fairouz Ai, Atsumi Tanezaki, Mutsumi Tamura, Mariya Ise, Daisuke Ono",Japan,2012-10-06,2012,8.6,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy",ja,"Follow the intergenerational feud between the Joestar Family and various forces of evil, the most prominent of which is Dio Brando and his followers.",185.349,1417,8.6,1.0
83865,TV Show,Golos,Unknown,"Polina Gagarina, Vasiliy Vakulenko, Yana Churikova, Anton Belyaev, Hibla Gerzmava",Russia,2012-10-05,2012,0.0,1 Seasons,Reality,ru,"The Voice is a Russian singing competition television series broadcast on Channel One. Based on the original The Voice of Holland, it has aired twelve seasons and aims to find currently unsigned singing talent contested by aspiring singers, age 17 or over, drawn from public auditions.",182.454,0,0.0,1.0
71171,TV Show,Blue Building Detectives,Unknown,Ronaldo Reis,Brazil,2012-07-15,2012,9.2,1 Seasons,"Kids, Action & Adventure, Comedy",pt,Unknown,201.732,5,9.2,1.0
